test_id,product_category,product_code_1,product_code_2
1984,Deli_Ham,244,243
1985,Deli_Ham,283,243
1986,Deli_Ham,243,380
1987,Deli_Ham,399,243
1988,Deli_Ham,438,243
1989,Deli_Ham,243,447
1990,Deli_Ham,243,451
1991,Deli_Ham,467,243
1992,Deli_Ham,243,507
1993,Deli_Ham,283,244
1994,Deli_Ham,244,380
1995,Deli_Ham,244,399
1996,Deli_Ham,244,438
1997,Deli_Ham,447,244
1998,Deli_Ham,451,244
1999,Deli_Ham,467,244
2000,Deli_Ham,507,244
2001,Deli_Ham,380,283
2002,Deli_Ham,283,399
2003,Deli_Ham,438,283
2004,Deli_Ham,447,283
2005,Deli_Ham,283,451
2006,Deli_Ham,467,283
2007,Deli_Ham,283,507
2008,Deli_Ham,399,380
2009,Deli_Ham,438,380
2010,Deli_Ham,447,380
2011,Deli_Ham,451,380
2012,Deli_Ham,380,467
2013,Deli_Ham,507,380
2014,Deli_Ham,399,438
2015,Deli_Ham,447,399
2016,Deli_Ham,451,399
2017,Deli_Ham,399,467
2018,Deli_Ham,507,399
2019,Deli_Ham,438,447
2020,Deli_Ham,438,451
2021,Deli_Ham,438,467
2022,Deli_Ham,438,507
2023,Deli_Ham,451,447
2024,Deli_Ham,467,447
2025,Deli_Ham,507,447
2026,Deli_Ham,451,467
2027,Deli_Ham,451,507
2028,Deli_Ham,507,467
2029,Deli_Turkey,167,282
2030,Deli_Turkey,302,167
2031,Deli_Turkey,167,372
2032,Deli_Turkey,377,167
2033,Deli_Turkey,167,421
2034,Deli_Turkey,167,464
2035,Deli_Turkey,473,167
2036,Deli_Turkey,302,282
2037,Deli_Turkey,372,282
2038,Deli_Turkey,377,282
2039,Deli_Turkey,421,282
2040,Deli_Turkey,282,464
2041,Deli_Turkey,282,473
2042,Deli_Turkey,302,372
2043,Deli_Turkey,377,302
2044,Deli_Turkey,302,421
2045,Deli_Turkey,302,464
2046,Deli_Turkey,473,302
2047,Deli_Turkey,372,377
2048,Deli_Turkey,372,421
2049,Deli_Turkey,464,372
2050,Deli_Turkey,473,372
2051,Deli_Turkey,421,377
2052,Deli_Turkey,464,377
2053,Deli_Turkey,377,473
2054,Deli_Turkey,421,464
2055,Deli_Turkey,421,473
2056,Deli_Turkey,473,464
2057,Hot_Dogs,225,186
2058,Hot_Dogs,186,229
2059,Hot_Dogs,186,246
2060,Hot_Dogs,319,186
2061,Hot_Dogs,186,323
2062,Hot_Dogs,186,328
2063,Hot_Dogs,362,186
2064,Hot_Dogs,374,186
2065,Hot_Dogs,186,425
2066,Hot_Dogs,456,186
2067,Hot_Dogs,475,186
2068,Hot_Dogs,486,186
2069,Hot_Dogs,496,186
2070,Hot_Dogs,186,499
2071,Hot_Dogs,186,536
2072,Hot_Dogs,229,225
2073,Hot_Dogs,225,246
2074,Hot_Dogs,225,319
2075,Hot_Dogs,225,323
2076,Hot_Dogs,328,225
2077,Hot_Dogs,362,225
2078,Hot_Dogs,225,374
2079,Hot_Dogs,225,425
2080,Hot_Dogs,456,225
2081,Hot_Dogs,475,225
2082,Hot_Dogs,486,225
2083,Hot_Dogs,225,496
2084,Hot_Dogs,225,499
2085,Hot_Dogs,536,225
2086,Hot_Dogs,246,229
2087,Hot_Dogs,229,319
2088,Hot_Dogs,229,323
2089,Hot_Dogs,328,229
2090,Hot_Dogs,229,362
2091,Hot_Dogs,229,374
2092,Hot_Dogs,425,229
2093,Hot_Dogs,229,456
2094,Hot_Dogs,475,229
2095,Hot_Dogs,229,486
2096,Hot_Dogs,229,496
2097,Hot_Dogs,229,499
2098,Hot_Dogs,229,536
2099,Hot_Dogs,319,246
2100,Hot_Dogs,246,323
2101,Hot_Dogs,246,328
2102,Hot_Dogs,362,246
2103,Hot_Dogs,246,374
2104,Hot_Dogs,246,425
2105,Hot_Dogs,456,246
2106,Hot_Dogs,246,475
2107,Hot_Dogs,246,486
2108,Hot_Dogs,496,246
2109,Hot_Dogs,246,499
2110,Hot_Dogs,536,246
2111,Hot_Dogs,323,319
2112,Hot_Dogs,328,319
2113,Hot_Dogs,319,362
2114,Hot_Dogs,319,374
2115,Hot_Dogs,425,319
2116,Hot_Dogs,456,319
2117,Hot_Dogs,319,475
2118,Hot_Dogs,486,319
2119,Hot_Dogs,319,496
2120,Hot_Dogs,319,499
2121,Hot_Dogs,319,536
2122,Hot_Dogs,323,328
2123,Hot_Dogs,362,323
2124,Hot_Dogs,323,374
2125,Hot_Dogs,323,425
2126,Hot_Dogs,323,456
2127,Hot_Dogs,475,323
2128,Hot_Dogs,323,486
2129,Hot_Dogs,496,323
2130,Hot_Dogs,499,323
2131,Hot_Dogs,536,323
2132,Hot_Dogs,328,362
2133,Hot_Dogs,328,374
2134,Hot_Dogs,328,425
2135,Hot_Dogs,328,456
2136,Hot_Dogs,475,328
2137,Hot_Dogs,328,486
2138,Hot_Dogs,496,328
2139,Hot_Dogs,328,499
2140,Hot_Dogs,328,536
2141,Hot_Dogs,362,374
2142,Hot_Dogs,362,425
2143,Hot_Dogs,456,362
2144,Hot_Dogs,475,362
2145,Hot_Dogs,362,486
2146,Hot_Dogs,496,362
2147,Hot_Dogs,499,362
2148,Hot_Dogs,536,362
2149,Hot_Dogs,374,425
2150,Hot_Dogs,456,374
2151,Hot_Dogs,475,374
2152,Hot_Dogs,374,486
2153,Hot_Dogs,374,496
2154,Hot_Dogs,499,374
2155,Hot_Dogs,536,374
2156,Hot_Dogs,456,425
2157,Hot_Dogs,475,425
2158,Hot_Dogs,486,425
2159,Hot_Dogs,425,496
2160,Hot_Dogs,425,499
2161,Hot_Dogs,425,536
2162,Hot_Dogs,475,456
2163,Hot_Dogs,456,486
2164,Hot_Dogs,496,456
2165,Hot_Dogs,456,499
2166,Hot_Dogs,456,536
2167,Hot_Dogs,486,475
2168,Hot_Dogs,475,496
2169,Hot_Dogs,499,475
2170,Hot_Dogs,475,536
2171,Hot_Dogs,496,486
2172,Hot_Dogs,499,486
2173,Hot_Dogs,486,536
2174,Hot_Dogs,499,496
2175,Hot_Dogs,496,536
2176,Hot_Dogs,536,499
2177,Ice_Cream_Hard_Serve,212,215
2178,Ice_Cream_Hard_Serve,212,220
2179,Ice_Cream_Hard_Serve,212,236
2180,Ice_Cream_Hard_Serve,264,212
2181,Ice_Cream_Hard_Serve,279,212
2182,Ice_Cream_Hard_Serve,297,212
2183,Ice_Cream_Hard_Serve,324,212
2184,Ice_Cream_Hard_Serve,212,332
2185,Ice_Cream_Hard_Serve,212,333
2186,Ice_Cream_Hard_Serve,212,358
2187,Ice_Cream_Hard_Serve,212,366
2188,Ice_Cream_Hard_Serve,212,391
2189,Ice_Cream_Hard_Serve,212,401
2190,Ice_Cream_Hard_Serve,410,212
2191,Ice_Cream_Hard_Serve,212,411
2192,Ice_Cream_Hard_Serve,212,470
2193,Ice_Cream_Hard_Serve,212,512
2194,Ice_Cream_Hard_Serve,515,212
2195,Ice_Cream_Hard_Serve,537,212
2196,Ice_Cream_Hard_Serve,540,212
2197,Ice_Cream_Hard_Serve,215,220
2198,Ice_Cream_Hard_Serve,215,236
2199,Ice_Cream_Hard_Serve,264,215
2200,Ice_Cream_Hard_Serve,215,279
2201,Ice_Cream_Hard_Serve,297,215
2202,Ice_Cream_Hard_Serve,324,215
2203,Ice_Cream_Hard_Serve,332,215
2204,Ice_Cream_Hard_Serve,215,333
2205,Ice_Cream_Hard_Serve,215,358
2206,Ice_Cream_Hard_Serve,366,215
2207,Ice_Cream_Hard_Serve,215,391
2208,Ice_Cream_Hard_Serve,401,215
2209,Ice_Cream_Hard_Serve,215,410
2210,Ice_Cream_Hard_Serve,215,411
2211,Ice_Cream_Hard_Serve,215,470
2212,Ice_Cream_Hard_Serve,512,215
2213,Ice_Cream_Hard_Serve,215,515
2214,Ice_Cream_Hard_Serve,215,537
2215,Ice_Cream_Hard_Serve,540,215
2216,Ice_Cream_Hard_Serve,220,236
2217,Ice_Cream_Hard_Serve,264,220
2218,Ice_Cream_Hard_Serve,220,279
2219,Ice_Cream_Hard_Serve,297,220
2220,Ice_Cream_Hard_Serve,220,324
2221,Ice_Cream_Hard_Serve,220,332
2222,Ice_Cream_Hard_Serve,333,220
2223,Ice_Cream_Hard_Serve,358,220
2224,Ice_Cream_Hard_Serve,366,220
2225,Ice_Cream_Hard_Serve,391,220
2226,Ice_Cream_Hard_Serve,401,220
2227,Ice_Cream_Hard_Serve,220,410
2228,Ice_Cream_Hard_Serve,411,220
2229,Ice_Cream_Hard_Serve,470,220
2230,Ice_Cream_Hard_Serve,220,512
2231,Ice_Cream_Hard_Serve,515,220
2232,Ice_Cream_Hard_Serve,220,537
2233,Ice_Cream_Hard_Serve,220,540
2234,Ice_Cream_Hard_Serve,236,264
2235,Ice_Cream_Hard_Serve,236,279
2236,Ice_Cream_Hard_Serve,236,297
2237,Ice_Cream_Hard_Serve,324,236
2238,Ice_Cream_Hard_Serve,332,236
2239,Ice_Cream_Hard_Serve,333,236
2240,Ice_Cream_Hard_Serve,236,358
2241,Ice_Cream_Hard_Serve,366,236
2242,Ice_Cream_Hard_Serve,236,391
2243,Ice_Cream_Hard_Serve,236,401
2244,Ice_Cream_Hard_Serve,236,410
2245,Ice_Cream_Hard_Serve,236,411
2246,Ice_Cream_Hard_Serve,470,236
2247,Ice_Cream_Hard_Serve,236,512
2248,Ice_Cream_Hard_Serve,236,515
2249,Ice_Cream_Hard_Serve,537,236
2250,Ice_Cream_Hard_Serve,540,236
2251,Ice_Cream_Hard_Serve,264,279
2252,Ice_Cream_Hard_Serve,264,297
2253,Ice_Cream_Hard_Serve,264,324
2254,Ice_Cream_Hard_Serve,264,332
2255,Ice_Cream_Hard_Serve,264,333
2256,Ice_Cream_Hard_Serve,264,358
2257,Ice_Cream_Hard_Serve,366,264
2258,Ice_Cream_Hard_Serve,391,264
2259,Ice_Cream_Hard_Serve,401,264
2260,Ice_Cream_Hard_Serve,264,410
2261,Ice_Cream_Hard_Serve,264,411
2262,Ice_Cream_Hard_Serve,264,470
2263,Ice_Cream_Hard_Serve,512,264
2264,Ice_Cream_Hard_Serve,264,515
2265,Ice_Cream_Hard_Serve,264,537
2266,Ice_Cream_Hard_Serve,264,540
2267,Ice_Cream_Hard_Serve,279,297
2268,Ice_Cream_Hard_Serve,324,279
2269,Ice_Cream_Hard_Serve,279,332
2270,Ice_Cream_Hard_Serve,333,279
2271,Ice_Cream_Hard_Serve,358,279
2272,Ice_Cream_Hard_Serve,366,279
2273,Ice_Cream_Hard_Serve,279,391
2274,Ice_Cream_Hard_Serve,279,401
2275,Ice_Cream_Hard_Serve,279,410
2276,Ice_Cream_Hard_Serve,279,411
2277,Ice_Cream_Hard_Serve,279,470
2278,Ice_Cream_Hard_Serve,279,512
2279,Ice_Cream_Hard_Serve,515,279
2280,Ice_Cream_Hard_Serve,537,279
2281,Ice_Cream_Hard_Serve,540,279
2282,Ice_Cream_Hard_Serve,324,297
2283,Ice_Cream_Hard_Serve,332,297
2284,Ice_Cream_Hard_Serve,333,297
2285,Ice_Cream_Hard_Serve,358,297
2286,Ice_Cream_Hard_Serve,297,366
2287,Ice_Cream_Hard_Serve,391,297
2288,Ice_Cream_Hard_Serve,401,297
2289,Ice_Cream_Hard_Serve,410,297
2290,Ice_Cream_Hard_Serve,297,411
2291,Ice_Cream_Hard_Serve,470,297
2292,Ice_Cream_Hard_Serve,512,297
2293,Ice_Cream_Hard_Serve,297,515
2294,Ice_Cream_Hard_Serve,537,297
2295,Ice_Cream_Hard_Serve,540,297
2296,Ice_Cream_Hard_Serve,332,324
2297,Ice_Cream_Hard_Serve,333,324
2298,Ice_Cream_Hard_Serve,358,324
2299,Ice_Cream_Hard_Serve,366,324
2300,Ice_Cream_Hard_Serve,324,391
2301,Ice_Cream_Hard_Serve,324,401
2302,Ice_Cream_Hard_Serve,324,410
2303,Ice_Cream_Hard_Serve,411,324
2304,Ice_Cream_Hard_Serve,324,470
2305,Ice_Cream_Hard_Serve,512,324
2306,Ice_Cream_Hard_Serve,515,324
2307,Ice_Cream_Hard_Serve,324,537
2308,Ice_Cream_Hard_Serve,540,324
2309,Ice_Cream_Hard_Serve,333,332
2310,Ice_Cream_Hard_Serve,332,358
2311,Ice_Cream_Hard_Serve,332,366
2312,Ice_Cream_Hard_Serve,391,332
2313,Ice_Cream_Hard_Serve,332,401
2314,Ice_Cream_Hard_Serve,332,410
2315,Ice_Cream_Hard_Serve,411,332
2316,Ice_Cream_Hard_Serve,470,332
2317,Ice_Cream_Hard_Serve,512,332
2318,Ice_Cream_Hard_Serve,515,332
2319,Ice_Cream_Hard_Serve,537,332
2320,Ice_Cream_Hard_Serve,332,540
2321,Ice_Cream_Hard_Serve,333,358
2322,Ice_Cream_Hard_Serve,333,366
2323,Ice_Cream_Hard_Serve,391,333
2324,Ice_Cream_Hard_Serve,333,401
2325,Ice_Cream_Hard_Serve,333,410
2326,Ice_Cream_Hard_Serve,333,411
2327,Ice_Cream_Hard_Serve,470,333
2328,Ice_Cream_Hard_Serve,333,512
2329,Ice_Cream_Hard_Serve,515,333
2330,Ice_Cream_Hard_Serve,537,333
2331,Ice_Cream_Hard_Serve,540,333
2332,Ice_Cream_Hard_Serve,358,366
2333,Ice_Cream_Hard_Serve,358,391
2334,Ice_Cream_Hard_Serve,401,358
2335,Ice_Cream_Hard_Serve,410,358
2336,Ice_Cream_Hard_Serve,411,358
2337,Ice_Cream_Hard_Serve,470,358
2338,Ice_Cream_Hard_Serve,512,358
2339,Ice_Cream_Hard_Serve,515,358
2340,Ice_Cream_Hard_Serve,358,537
2341,Ice_Cream_Hard_Serve,540,358
2342,Ice_Cream_Hard_Serve,391,366
2343,Ice_Cream_Hard_Serve,401,366
2344,Ice_Cream_Hard_Serve,366,410
2345,Ice_Cream_Hard_Serve,366,411
2346,Ice_Cream_Hard_Serve,366,470
2347,Ice_Cream_Hard_Serve,512,366
2348,Ice_Cream_Hard_Serve,366,515
2349,Ice_Cream_Hard_Serve,537,366
2350,Ice_Cream_Hard_Serve,366,540
2351,Ice_Cream_Hard_Serve,391,401
2352,Ice_Cream_Hard_Serve,391,410
2353,Ice_Cream_Hard_Serve,391,411
2354,Ice_Cream_Hard_Serve,391,470
2355,Ice_Cream_Hard_Serve,512,391
2356,Ice_Cream_Hard_Serve,391,515
2357,Ice_Cream_Hard_Serve,537,391
2358,Ice_Cream_Hard_Serve,391,540
2359,Ice_Cream_Hard_Serve,410,401
2360,Ice_Cream_Hard_Serve,411,401
2361,Ice_Cream_Hard_Serve,470,401
2362,Ice_Cream_Hard_Serve,512,401
2363,Ice_Cream_Hard_Serve,515,401
2364,Ice_Cream_Hard_Serve,401,537
2365,Ice_Cream_Hard_Serve,540,401
2366,Ice_Cream_Hard_Serve,411,410
2367,Ice_Cream_Hard_Serve,410,470
2368,Ice_Cream_Hard_Serve,512,410
2369,Ice_Cream_Hard_Serve,410,515
2370,Ice_Cream_Hard_Serve,410,537
2371,Ice_Cream_Hard_Serve,410,540
2372,Ice_Cream_Hard_Serve,411,470
2373,Ice_Cream_Hard_Serve,512,411
2374,Ice_Cream_Hard_Serve,411,515
2375,Ice_Cream_Hard_Serve,537,411
2376,Ice_Cream_Hard_Serve,540,411
2377,Ice_Cream_Hard_Serve,470,512
2378,Ice_Cream_Hard_Serve,515,470
2379,Ice_Cream_Hard_Serve,470,537
2380,Ice_Cream_Hard_Serve,470,540
2381,Ice_Cream_Hard_Serve,512,515
2382,Ice_Cream_Hard_Serve,512,537
2383,Ice_Cream_Hard_Serve,540,512
2384,Ice_Cream_Hard_Serve,537,515
2385,Ice_Cream_Hard_Serve,515,540
2386,Ice_Cream_Hard_Serve,540,537
2387,Meatballs,144,165
2388,Meatballs,144,207
2389,Meatballs,144,227
2390,Meatballs,233,144
2391,Meatballs,385,144
2392,Meatballs,397,144
2393,Meatballs,433,144
2394,Meatballs,144,440
2395,Meatballs,479,144
2396,Meatballs,521,144
2397,Meatballs,207,165
2398,Meatballs,165,227
2399,Meatballs,165,233
2400,Meatballs,385,165
2401,Meatballs,397,165
2402,Meatballs,433,165
2403,Meatballs,440,165
2404,Meatballs,165,479
2405,Meatballs,165,521
2406,Meatballs,227,207
2407,Meatballs,233,207
2408,Meatballs,207,385
2409,Meatballs,397,207
2410,Meatballs,207,433
2411,Meatballs,440,207
2412,Meatballs,479,207
2413,Meatballs,521,207
2414,Meatballs,227,233
2415,Meatballs,227,385
2416,Meatballs,397,227
2417,Meatballs,433,227
2418,Meatballs,440,227
2419,Meatballs,479,227
2420,Meatballs,521,227
2421,Meatballs,385,233
2422,Meatballs,233,397
2423,Meatballs,433,233
2424,Meatballs,440,233
2425,Meatballs,233,479
2426,Meatballs,521,233
2427,Meatballs,385,397
2428,Meatballs,433,385
2429,Meatballs,385,440
2430,Meatballs,385,479
2431,Meatballs,385,521
2432,Meatballs,397,433
2433,Meatballs,440,397
2434,Meatballs,397,479
2435,Meatballs,521,397
2436,Meatballs,440,433
2437,Meatballs,479,433
2438,Meatballs,433,521
2439,Meatballs,479,440
2440,Meatballs,440,521
2441,Meatballs,479,521
2442,Milk,104,112
2443,Milk,104,128
2444,Milk,132,104
2445,Milk,135,104
2446,Milk,141,104
2447,Milk,147,104
2448,Milk,151,104
2449,Milk,161,104
2450,Milk,185,104
2451,Milk,104,195
2452,Milk,104,198
2453,Milk,200,104
2454,Milk,104,242
2455,Milk,259,104
2456,Milk,270,104
2457,Milk,104,271
2458,Milk,278,104
2459,Milk,300,104
2460,Milk,104,306
2461,Milk,104,313
2462,Milk,104,315
2463,Milk,104,326
2464,Milk,104,340
2465,Milk,342,104
2466,Milk,354,104
2467,Milk,356,104
2468,Milk,367,104
2469,Milk,104,382
2470,Milk,392,104
2471,Milk,104,427
2472,Milk,104,442
2473,Milk,104,457
2474,Milk,104,480
2475,Milk,104,491
2476,Milk,493,104
2477,Milk,104,509
2478,Milk,511,104
2479,Milk,104,528
2480,Milk,128,112
2481,Milk,112,132
2482,Milk,112,135
2483,Milk,141,112
2484,Milk,147,112
2485,Milk,112,151
2486,Milk,161,112
2487,Milk,112,185
2488,Milk,112,195
2489,Milk,198,112
2490,Milk,200,112
2491,Milk,242,112
2492,Milk,112,259
2493,Milk,270,112
2494,Milk,112,271
2495,Milk,278,112
2496,Milk,112,300
2497,Milk,112,306
2498,Milk,112,313
2499,Milk,315,112
2500,Milk,112,326
2501,Milk,112,340
2502,Milk,112,342
2503,Milk,112,354
2504,Milk,356,112
2505,Milk,367,112
2506,Milk,112,382
2507,Milk,392,112
2508,Milk,112,427
2509,Milk,112,442
2510,Milk,457,112
2511,Milk,112,480
2512,Milk,491,112
2513,Milk,112,493
2514,Milk,112,509
2515,Milk,112,511
2516,Milk,528,112
2517,Milk,132,128
2518,Milk,128,135
2519,Milk,128,141
2520,Milk,128,147
2521,Milk,151,128
2522,Milk,161,128
2523,Milk,185,128
2524,Milk,128,195
2525,Milk,198,128
2526,Milk,200,128
2527,Milk,128,242
2528,Milk,259,128
2529,Milk,128,270
2530,Milk,128,271
2531,Milk,128,278
2532,Milk,300,128
2533,Milk,306,128
2534,Milk,128,313
2535,Milk,128,315
2536,Milk,128,326
2537,Milk,340,128
2538,Milk,128,342
2539,Milk,128,354
2540,Milk,128,356
2541,Milk,128,367
2542,Milk,128,382
2543,Milk,128,392
2544,Milk,427,128
2545,Milk,442,128
2546,Milk,457,128
2547,Milk,480,128
2548,Milk,491,128
2549,Milk,493,128
2550,Milk,509,128
2551,Milk,511,128
2552,Milk,128,528
2553,Milk,132,135
2554,Milk,141,132
2555,Milk,132,147
2556,Milk,132,151
2557,Milk,161,132
2558,Milk,185,132
2559,Milk,132,195
2560,Milk,132,198
2561,Milk,132,200
2562,Milk,242,132
2563,Milk,259,132
2564,Milk,270,132
2565,Milk,271,132
2566,Milk,278,132
2567,Milk,300,132
2568,Milk,132,306
2569,Milk,132,313
2570,Milk,315,132
2571,Milk,132,326
2572,Milk,340,132
2573,Milk,342,132
2574,Milk,354,132
2575,Milk,132,356
2576,Milk,132,367
2577,Milk,132,382
2578,Milk,392,132
2579,Milk,132,427
2580,Milk,442,132
2581,Milk,132,457
2582,Milk,132,480
2583,Milk,491,132
2584,Milk,132,493
2585,Milk,132,509
2586,Milk,511,132
2587,Milk,132,528
2588,Milk,141,135
2589,Milk,135,147
2590,Milk,135,151
2591,Milk,135,161
2592,Milk,135,185
2593,Milk,135,195
2594,Milk,198,135
2595,Milk,135,200
2596,Milk,242,135
2597,Milk,259,135
2598,Milk,270,135
2599,Milk,271,135
2600,Milk,135,278
2601,Milk,300,135
2602,Milk,135,306
2603,Milk,313,135
2604,Milk,315,135
2605,Milk,135,326
2606,Milk,340,135
2607,Milk,342,135
2608,Milk,135,354
2609,Milk,356,135
2610,Milk,135,367
2611,Milk,382,135
2612,Milk,392,135
2613,Milk,135,427
2614,Milk,442,135
2615,Milk,457,135
2616,Milk,480,135
2617,Milk,491,135
2618,Milk,135,493
2619,Milk,509,135
2620,Milk,135,511
2621,Milk,135,528
2622,Milk,147,141
2623,Milk,141,151
2624,Milk,161,141
2625,Milk,141,185
2626,Milk,195,141
2627,Milk,141,198
2628,Milk,200,141
2629,Milk,242,141
2630,Milk,141,259
2631,Milk,141,270
2632,Milk,271,141
2633,Milk,278,141
2634,Milk,141,300
2635,Milk,141,306
2636,Milk,141,313
2637,Milk,141,315
2638,Milk,141,326
2639,Milk,141,340
2640,Milk,342,141
2641,Milk,354,141
2642,Milk,141,356
2643,Milk,141,367
2644,Milk,382,141
2645,Milk,392,141
2646,Milk,141,427
2647,Milk,141,442
2648,Milk,457,141
2649,Milk,480,141
2650,Milk,491,141
2651,Milk,493,141
2652,Milk,509,141
2653,Milk,511,141
2654,Milk,141,528
2655,Milk,151,147
2656,Milk,147,161
2657,Milk,147,185
2658,Milk,195,147
2659,Milk,147,198
2660,Milk,200,147
2661,Milk,147,242
2662,Milk,259,147
2663,Milk,147,270
2664,Milk,147,271
2665,Milk,278,147
2666,Milk,300,147
2667,Milk,147,306
2668,Milk,147,313
2669,Milk,315,147
2670,Milk,147,326
2671,Milk,340,147
2672,Milk,147,342
2673,Milk,354,147
2674,Milk,147,356
2675,Milk,367,147
2676,Milk,382,147
2677,Milk,392,147
2678,Milk,427,147
2679,Milk,147,442
2680,Milk,457,147
2681,Milk,147,480
2682,Milk,491,147
2683,Milk,493,147
2684,Milk,509,147
2685,Milk,511,147
2686,Milk,528,147
2687,Milk,161,151
2688,Milk,185,151
2689,Milk,195,151
2690,Milk,151,198
2691,Milk,151,200
2692,Milk,242,151
2693,Milk,259,151
2694,Milk,151,270
2695,Milk,151,271
2696,Milk,151,278
2697,Milk,300,151
2698,Milk,151,306
2699,Milk,151,313
2700,Milk,151,315
2701,Milk,151,326
2702,Milk,340,151
2703,Milk,342,151
2704,Milk,151,354
2705,Milk,151,356
2706,Milk,367,151
2707,Milk,382,151
2708,Milk,392,151
2709,Milk,427,151
2710,Milk,151,442
2711,Milk,151,457
2712,Milk,480,151
2713,Milk,491,151
2714,Milk,493,151
2715,Milk,509,151
2716,Milk,151,511
2717,Milk,151,528
2718,Milk,161,185
2719,Milk,195,161
2720,Milk,161,198
2721,Milk,161,200
2722,Milk,161,242
2723,Milk,259,161
2724,Milk,270,161
2725,Milk,271,161
2726,Milk,278,161
2727,Milk,300,161
2728,Milk,306,161
2729,Milk,313,161
2730,Milk,161,315
2731,Milk,326,161
2732,Milk,340,161
2733,Milk,161,342
2734,Milk,161,354
2735,Milk,161,356
2736,Milk,161,367
2737,Milk,161,382
2738,Milk,161,392
2739,Milk,427,161
2740,Milk,442,161
2741,Milk,457,161
2742,Milk,480,161
2743,Milk,491,161
2744,Milk,161,493
2745,Milk,161,509
2746,Milk,161,511
2747,Milk,528,161
2748,Milk,185,195
2749,Milk,185,198
2750,Milk,200,185
2751,Milk,185,242
2752,Milk,259,185
2753,Milk,270,185
2754,Milk,185,271
2755,Milk,278,185
2756,Milk,300,185
2757,Milk,185,306
2758,Milk,185,313
2759,Milk,315,185
2760,Milk,326,185
2761,Milk,340,185
2762,Milk,185,342
2763,Milk,354,185
2764,Milk,356,185
2765,Milk,185,367
2766,Milk,185,382
2767,Milk,392,185
2768,Milk,185,427
2769,Milk,185,442
2770,Milk,457,185
2771,Milk,480,185
2772,Milk,185,491
2773,Milk,493,185
2774,Milk,185,509
2775,Milk,511,185
2776,Milk,528,185
2777,Milk,198,195
2778,Milk,200,195
2779,Milk,242,195
2780,Milk,259,195
2781,Milk,195,270
2782,Milk,195,271
2783,Milk,195,278
2784,Milk,195,300
2785,Milk,306,195
2786,Milk,195,313
2787,Milk,315,195
2788,Milk,195,326
2789,Milk,195,340
2790,Milk,195,342
2791,Milk,195,354
2792,Milk,195,356
2793,Milk,367,195
2794,Milk,382,195
2795,Milk,195,392
2796,Milk,427,195
2797,Milk,195,442
2798,Milk,195,457
2799,Milk,480,195
2800,Milk,195,491
2801,Milk,195,493
2802,Milk,195,509
2803,Milk,195,511
2804,Milk,195,528
2805,Milk,198,200
2806,Milk,198,242
2807,Milk,259,198
2808,Milk,270,198
2809,Milk,198,271
2810,Milk,278,198
2811,Milk,198,300
2812,Milk,198,306
2813,Milk,313,198
2814,Milk,198,315
2815,Milk,198,326
2816,Milk,340,198
2817,Milk,342,198
2818,Milk,354,198
2819,Milk,356,198
2820,Milk,198,367
2821,Milk,382,198
2822,Milk,198,392
2823,Milk,427,198
2824,Milk,442,198
2825,Milk,198,457
2826,Milk,198,480
2827,Milk,491,198
2828,Milk,493,198
2829,Milk,509,198
2830,Milk,511,198
2831,Milk,198,528
2832,Milk,242,200
2833,Milk,259,200
2834,Milk,270,200
2835,Milk,200,271
2836,Milk,200,278
2837,Milk,300,200
2838,Milk,200,306
2839,Milk,313,200
2840,Milk,315,200
2841,Milk,200,326
2842,Milk,200,340
2843,Milk,200,342
2844,Milk,200,354
2845,Milk,356,200
2846,Milk,200,367
2847,Milk,382,200
2848,Milk,200,392
2849,Milk,427,200
2850,Milk,200,442
2851,Milk,457,200
2852,Milk,480,200
2853,Milk,200,491
2854,Milk,493,200
2855,Milk,200,509
2856,Milk,511,200
2857,Milk,528,200
2858,Milk,259,242
2859,Milk,270,242
2860,Milk,242,271
2861,Milk,278,242
2862,Milk,242,300
2863,Milk,242,306
2864,Milk,313,242
2865,Milk,242,315
2866,Milk,242,326
2867,Milk,242,340
2868,Milk,342,242
2869,Milk,354,242
2870,Milk,242,356
2871,Milk,242,367
2872,Milk,242,382
2873,Milk,392,242
2874,Milk,242,427
2875,Milk,442,242
2876,Milk,457,242
2877,Milk,480,242
2878,Milk,242,491
2879,Milk,493,242
2880,Milk,509,242
2881,Milk,242,511
2882,Milk,528,242
2883,Milk,270,259
2884,Milk,271,259
2885,Milk,259,278
2886,Milk,259,300
2887,Milk,306,259
2888,Milk,259,313
2889,Milk,259,315
2890,Milk,326,259
2891,Milk,259,340
2892,Milk,259,342
2893,Milk,259,354
2894,Milk,356,259
2895,Milk,259,367
2896,Milk,259,382
2897,Milk,392,259
2898,Milk,427,259
2899,Milk,442,259
2900,Milk,457,259
2901,Milk,259,480
2902,Milk,491,259
2903,Milk,493,259
2904,Milk,259,509
2905,Milk,511,259
2906,Milk,259,528
2907,Milk,271,270
2908,Milk,278,270
2909,Milk,300,270
2910,Milk,306,270
2911,Milk,313,270
2912,Milk,270,315
2913,Milk,270,326
2914,Milk,340,270
2915,Milk,270,342
2916,Milk,270,354
2917,Milk,270,356
2918,Milk,367,270
2919,Milk,382,270
2920,Milk,392,270
2921,Milk,270,427
2922,Milk,270,442
2923,Milk,457,270
2924,Milk,480,270
2925,Milk,270,491
2926,Milk,270,493
2927,Milk,270,509
2928,Milk,270,511
2929,Milk,528,270
2930,Milk,271,278
2931,Milk,271,300
