category,block_id,respondent,n_analogs,n_pairs,pairwise_accuracy,spearman,recall_at_1,recall_at_3
Deli_Turkey,1,197,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Deli_Turkey,1,198,4,6,0.4166666666666667,-0.2581988897471611,0.3333333333333333,1.0
Deli_Turkey,1,199,4,6,0.5833333333333334,0.21081851067789195,0.0,1.0
Deli_Turkey,1,200,4,6,0.4166666666666667,-0.2581988897471611,0.0,0.6666666666666666
Deli_Turkey,1,201,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Deli_Turkey,1,202,4,6,0.75,0.7745966692414834,0.3333333333333333,1.0
Hot_Dogs,0,1,5,10,0.65,0.41039134083406165,1.0,1.0
Hot_Dogs,0,7,5,10,0.75,0.7181848464596079,0.5,1.0
Hot_Dogs,0,9,5,10,0.6,0.35355339059327373,0.25,0.75
Hot_Dogs,0,14,5,10,0.45,-0.22360679774997894,0.0,0.3333333333333333
Hot_Dogs,0,16,5,10,0.75,0.7826237921249264,0.3333333333333333,1.0
Hot_Dogs,0,18,5,10,0.85,0.8207826816681233,1.0,1.0
Hot_Dogs,0,20,5,10,0.8,0.7378647873726218,1.0,1.0
Hot_Dogs,0,24,5,10,0.65,0.44721359549995787,1.0,1.0
Hot_Dogs,0,27,5,10,0.85,0.8207826816681233,0.5,1.0
Hot_Dogs,0,28,5,10,0.45,-0.10259783520851541,0.0,1.0
Hot_Dogs,0,29,5,10,0.65,0.46169025843831935,0.0,1.0
Hot_Dogs,0,32,5,10,0.65,0.35909242322980395,0.0,1.0
Hot_Dogs,0,35,5,10,0.85,0.8207826816681233,1.0,1.0
Hot_Dogs,0,36,5,10,0.75,0.6155870112510925,1.0,1.0
Hot_Dogs,0,37,5,10,0.65,0.35909242322980395,0.0,0.0
Hot_Dogs,0,38,5,10,0.8,0.7999999999999999,1.0,1.0
Hot_Dogs,0,40,5,10,0.6,0.26352313834736496,0.5,1.0
Hot_Dogs,0,41,5,10,0.65,0.5642880936468347,0.0,1.0
Hot_Dogs,0,42,5,10,0.8,0.7905694150420948,0.5,1.0
Hot_Dogs,0,46,5,10,0.85,0.8944271909999157,1.0,1.0
Hot_Dogs,0,47,5,10,0.55,0.20519567041703082,0.0,0.0
Hot_Dogs,0,50,5,10,0.45,-0.20519567041703082,0.0,1.0
Hot_Dogs,0,51,5,10,0.65,0.44721359549995787,0.0,0.6666666666666666
Hot_Dogs,0,52,5,10,0.6,0.28867513459481287,0.0,0.3333333333333333
Hot_Dogs,0,59,5,10,0.75,0.6708203932499368,1.0,1.0
Hot_Dogs,0,60,5,10,0.65,0.5642880936468347,0.0,1.0
Hot_Dogs,0,64,5,10,0.6,0.28867513459481287,0.0,0.3333333333333333
Hot_Dogs,0,68,5,10,0.95,0.9746794344808964,0.5,1.0
Hot_Dogs,0,69,5,10,0.6,0.28867513459481287,0.3333333333333333,1.0
Hot_Dogs,0,70,5,10,0.85,0.8720815992723809,1.0,1.0
Hot_Dogs,0,71,5,10,0.8,0.7905694150420948,0.5,1.0
Hot_Dogs,0,72,5,10,0.3,-0.6324555320336759,0.0,0.0
Hot_Dogs,0,73,5,10,0.7,0.7071067811865475,1.0,1.0
Hot_Dogs,0,75,5,10,0.85,0.8207826816681233,1.0,1.0
Hot_Dogs,0,86,5,10,0.6,0.21081851067789192,0.5,1.0
Hot_Dogs,0,89,5,10,0.8,0.8660254037844386,0.5,1.0
Hot_Dogs,0,91,5,10,0.65,0.44721359549995787,0.3333333333333333,1.0
Hot_Dogs,0,92,5,10,0.45,-0.11180339887498947,0.0,0.3333333333333333
Hot_Dogs,0,93,5,10,0.5,0.09999999999999999,1.0,1.0
Hot_Dogs,0,94,5,10,0.65,0.46169025843831935,0.0,0.5
Hot_Dogs,0,95,5,10,0.65,0.46169025843831935,0.0,0.5
Hot_Dogs,0,97,5,10,0.8,0.7905694150420948,0.0,1.0
Hot_Dogs,0,99,5,10,0.95,0.9746794344808964,1.0,1.0
Hot_Dogs,0,100,5,10,0.8,0.8660254037844386,0.5,1.0
Hot_Dogs,0,102,5,10,0.65,0.30779350562554625,0.0,1.0
Hot_Dogs,0,106,5,10,0.6,0.15811388300841897,0.0,0.0
Hot_Dogs,0,107,5,10,0.35,-0.35909242322980395,0.0,1.0
Hot_Dogs,0,109,5,10,0.4,-0.28867513459481287,0.0,0.3333333333333333
Hot_Dogs,0,110,5,10,0.65,0.35909242322980395,1.0,1.0
Hot_Dogs,0,112,5,10,0.8,0.7378647873726218,1.0,1.0
Hot_Dogs,0,113,5,10,0.85,0.8944271909999157,1.0,1.0
Hot_Dogs,0,115,5,10,0.7,0.6,0.0,1.0
Hot_Dogs,0,116,5,10,0.4,-0.15811388300841897,0.0,0.0
Hot_Dogs,0,117,5,10,0.55,0.22360679774997894,1.0,1.0
Hot_Dogs,0,118,5,10,0.65,0.44721359549995787,0.3333333333333333,1.0
Hot_Dogs,0,120,5,10,0.6,0.28867513459481287,0.5,1.0
Hot_Dogs,0,121,5,10,0.8,0.7378647873726218,1.0,1.0
Hot_Dogs,0,122,5,10,0.75,0.6668859288553501,0.0,1.0
Hot_Dogs,0,123,5,10,0.65,0.35909242322980395,0.5,1.0
Hot_Dogs,0,125,5,10,0.8,0.7905694150420948,0.0,1.0
Hot_Dogs,0,126,5,10,0.65,0.35909242322980395,0.0,1.0
Hot_Dogs,0,127,5,10,0.65,0.3354101966249684,0.0,0.3333333333333333
Hot_Dogs,0,128,5,10,0.55,0.15389675281277312,1.0,1.0
Hot_Dogs,0,129,5,10,0.4,-0.21081851067789192,0.0,0.0
Hot_Dogs,0,136,5,10,0.7,0.6324555320336759,0.0,1.0
Hot_Dogs,0,137,5,10,0.2,-0.7905694150420948,0.0,0.5
Hot_Dogs,0,138,5,10,0.8,0.7905694150420948,0.5,1.0
Hot_Dogs,0,143,5,10,0.55,0.22360679774997894,0.0,0.6666666666666666
Hot_Dogs,0,146,5,10,0.65,0.44721359549995787,0.0,0.6666666666666666
Hot_Dogs,0,147,5,10,0.75,0.6668859288553501,1.0,1.0
Hot_Dogs,0,148,5,10,0.95,0.9746794344808964,1.0,1.0
Hot_Dogs,0,149,5,10,0.65,0.44721359549995787,1.0,1.0
Hot_Dogs,0,151,5,10,0.9,0.9486832980505138,1.0,1.0
Hot_Dogs,0,152,5,10,0.7,0.6324555320336759,0.0,1.0
Hot_Dogs,0,153,5,10,0.7,0.5270462766947299,0.5,1.0
Hot_Dogs,0,155,5,10,0.9,0.9486832980505138,0.5,1.0
Hot_Dogs,0,161,5,10,0.7,0.49999999999999994,1.0,1.0
Hot_Dogs,0,162,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Hot_Dogs,0,165,5,10,0.7,0.7071067811865475,0.25,0.75
Hot_Dogs,0,166,5,10,0.35,-0.46169025843831935,0.0,0.0
Hot_Dogs,0,168,5,10,0.45,0.051298917604257706,1.0,1.0
Hot_Dogs,0,170,5,10,0.65,0.44721359549995787,1.0,1.0
Hot_Dogs,0,173,5,10,0.75,0.5642880936468347,0.5,1.0
Hot_Dogs,0,174,5,10,0.8,0.7,1.0,1.0
Hot_Dogs,0,175,5,10,0.95,0.9746794344808964,1.0,1.0
Hot_Dogs,0,176,5,10,0.8,0.7905694150420948,0.5,1.0
Hot_Dogs,0,178,5,10,0.8,0.7905694150420948,0.0,1.0
Hot_Dogs,0,179,5,10,0.65,0.35909242322980395,1.0,1.0
Hot_Dogs,1,2,5,10,0.5,,0.2,0.6
Hot_Dogs,1,3,5,10,0.4,-0.28867513459481287,0.0,0.0
Hot_Dogs,1,4,5,10,0.55,0.20519567041703082,0.0,1.0
Hot_Dogs,1,6,5,10,0.5,-0.05270462766947298,0.0,0.0
Hot_Dogs,1,8,5,10,0.3,-0.4743416490252569,0.0,0.0
Hot_Dogs,1,11,5,10,0.3,-0.5773502691896257,0.0,0.0
Hot_Dogs,1,12,5,10,0.65,0.44721359549995787,0.0,0.6666666666666666
Hot_Dogs,1,13,5,10,0.45,-0.20519567041703082,0.0,0.0
Hot_Dogs,1,15,5,10,0.55,0.22360679774997894,0.0,0.6666666666666666
Hot_Dogs,1,25,5,10,0.55,0.10259783520851541,0.0,0.0
Hot_Dogs,1,26,5,10,0.35,-0.46169025843831935,0.0,0.0
Hot_Dogs,1,31,5,10,0.4,-0.28867513459481287,0.0,0.0
Hot_Dogs,1,33,5,10,0.65,0.20519567041703082,0.0,0.0
Hot_Dogs,1,34,5,10,0.6,0.35355339059327373,0.0,0.5
Hot_Dogs,1,39,5,10,0.8,0.8660254037844386,0.5,1.0
Hot_Dogs,1,43,5,10,0.6,0.31622776601683794,0.0,1.0
Hot_Dogs,1,44,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Hot_Dogs,1,45,5,10,0.45,-0.15389675281277312,0.0,0.0
Hot_Dogs,1,48,5,10,0.7,0.6324555320336759,0.5,1.0
Hot_Dogs,1,49,5,10,0.7,0.6324555320336759,0.0,1.0
Hot_Dogs,1,53,5,10,0.5,-0.10540925533894596,0.0,1.0
Hot_Dogs,1,54,5,10,0.3,-0.7071067811865475,0.0,0.0
Hot_Dogs,1,55,5,10,0.65,0.5642880936468347,0.0,1.0
Hot_Dogs,1,56,5,10,0.3,-0.4743416490252569,0.0,0.0
Hot_Dogs,1,57,5,10,0.55,0.22360679774997894,0.0,0.3333333333333333
Hot_Dogs,1,58,5,10,0.6,0.35355339059327373,0.0,0.5
Hot_Dogs,1,61,5,10,0.7,0.6315789473684211,0.0,1.0
Hot_Dogs,1,63,5,10,0.4,-0.31622776601683794,0.0,0.0
Hot_Dogs,1,65,5,10,0.35,-0.35909242322980395,0.0,0.5
Hot_Dogs,1,76,5,10,0.45,-0.11180339887498947,0.0,0.3333333333333333
Hot_Dogs,1,77,5,10,0.6,0.35355339059327373,0.25,0.75
Hot_Dogs,1,79,5,10,0.65,0.41039134083406165,0.0,1.0
Hot_Dogs,1,80,5,10,0.55,0.22360679774997894,0.0,0.6666666666666666
Hot_Dogs,1,81,5,10,0.65,0.44721359549995787,0.3333333333333333,1.0
Hot_Dogs,1,82,5,10,0.35,-0.30779350562554625,0.0,0.0
Hot_Dogs,1,83,5,10,0.65,0.41039134083406165,0.0,1.0
Hot_Dogs,1,84,5,10,0.6,0.28867513459481287,0.0,0.3333333333333333
Hot_Dogs,1,85,5,10,0.4,-0.3947368421052632,0.0,0.0
Hot_Dogs,1,87,5,10,0.6,0.35355339059327373,0.0,0.5
Hot_Dogs,1,88,5,10,0.35,-0.40555355282690636,0.0,0.0
Hot_Dogs,1,90,5,10,0.4,-0.28867513459481287,0.0,0.0
Hot_Dogs,1,96,5,10,0.25,-0.6668859288553501,0.0,0.5
Hot_Dogs,1,98,5,10,0.6,0.35355339059327373,0.0,0.5
Hot_Dogs,1,103,5,10,0.8,0.8157894736842107,0.0,1.0
Hot_Dogs,1,105,5,10,0.75,0.5642880936468347,0.0,0.5
Hot_Dogs,1,108,5,10,0.25,-0.7826237921249264,0.0,0.3333333333333333
Hot_Dogs,1,111,5,10,0.6,0.28867513459481287,0.3333333333333333,1.0
Hot_Dogs,1,114,5,10,0.5,,0.2,0.6
Hot_Dogs,1,119,5,10,0.5,0.0,0.0,0.0
Hot_Dogs,1,130,5,10,0.6,0.49999999999999994,0.0,1.0
Hot_Dogs,1,132,5,10,0.55,0.22360679774997894,0.3333333333333333,1.0
Hot_Dogs,1,133,5,10,0.5,0.0,0.25,0.75
Hot_Dogs,1,134,5,10,0.2,-0.7905694150420948,0.0,0.0
Hot_Dogs,1,135,5,10,0.45,-0.15389675281277312,0.0,0.0
Hot_Dogs,1,139,5,10,0.65,0.4442616583193193,0.0,0.3333333333333333
Hot_Dogs,1,140,5,10,0.5,0.0,0.0,0.0
Hot_Dogs,1,141,5,10,0.6,0.19999999999999998,0.0,1.0
Hot_Dogs,1,142,5,10,0.5,,0.2,0.6
Hot_Dogs,1,144,5,10,0.55,0.30779350562554625,0.0,0.5
Hot_Dogs,1,145,5,10,0.6,0.35355339059327373,0.0,0.5
Hot_Dogs,1,154,5,10,0.8,0.7905694150420948,0.5,1.0
Hot_Dogs,1,156,5,10,0.75,0.6668859288553501,0.0,1.0
Hot_Dogs,1,157,5,10,0.55,0.10259783520851541,0.0,0.0
Hot_Dogs,1,159,5,10,0.5,-0.05270462766947298,0.0,0.0
Hot_Dogs,1,160,5,10,0.35,-0.35909242322980395,0.0,0.5
Hot_Dogs,1,163,5,10,0.8,0.8603090020146066,0.0,1.0
Hot_Dogs,1,164,5,10,0.25,-0.6488856845230502,0.0,0.0
Hot_Dogs,1,167,5,10,0.65,0.3354101966249684,0.0,0.3333333333333333
Hot_Dogs,1,169,5,10,0.5,0.0,0.0,0.3333333333333333
Hot_Dogs,1,171,5,10,0.55,0.22360679774997894,0.0,0.6666666666666666
Hot_Dogs,1,172,5,10,0.25,-0.5642880936468347,0.0,0.0
Hot_Dogs,1,177,5,10,0.55,0.11180339887498947,0.0,0.3333333333333333
Hot_Dogs,1,180,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Hot_Dogs,1,181,5,10,0.4,-0.31622776601683794,0.0,0.0
Hot_Dogs,1,183,5,10,0.75,0.7181848464596079,0.0,1.0
Hot_Dogs,1,184,5,10,0.85,0.8720815992723809,0.0,1.0
Hot_Dogs,1,185,5,10,0.8,0.8603090020146066,0.0,1.0
Hot_Dogs,1,186,5,10,0.55,0.10259783520851541,0.0,0.0
Hot_Dogs,2,5,4,6,0.5,,0.25,0.75
Hot_Dogs,2,10,4,6,0.5833333333333334,0.10540925533894598,0.0,0.5
Hot_Dogs,2,17,4,6,0.5833333333333334,0.10540925533894598,0.0,0.5
Hot_Dogs,2,19,4,6,0.4166666666666667,-0.21081851067789195,0.0,0.5
Hot_Dogs,2,21,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Hot_Dogs,2,22,4,6,0.75,0.632455532033676,0.0,1.0
Hot_Dogs,2,23,4,6,0.75,0.7745966692414834,0.3333333333333333,1.0
Hot_Dogs,2,30,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Hot_Dogs,2,62,4,6,0.4166666666666667,-0.2581988897471611,0.0,0.6666666666666666
Hot_Dogs,2,66,4,6,0.4166666666666667,-0.23570226039551584,0.0,0.5
Hot_Dogs,2,67,4,6,0.25,-0.632455532033676,0.0,0.0
Hot_Dogs,2,74,4,6,0.6666666666666666,0.6000000000000001,0.0,1.0
Hot_Dogs,2,78,4,6,0.5,0.0,0.0,1.0
Hot_Dogs,2,101,4,6,0.6666666666666666,0.5443310539518174,0.0,0.6666666666666666
Hot_Dogs,2,104,4,6,0.75,0.7378647873726218,0.0,1.0
Hot_Dogs,2,124,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Hot_Dogs,2,131,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Hot_Dogs,2,150,4,6,0.8333333333333334,0.7999999999999999,0.0,1.0
Hot_Dogs,2,158,4,6,0.4166666666666667,-0.316227766016838,0.0,0.0
Hot_Dogs,2,182,4,6,0.6666666666666666,0.5000000000000001,0.0,1.0
Ice_Cream_Hard_Serve,0,1,5,10,0.5,,0.2,0.6
Ice_Cream_Hard_Serve,0,2,5,10,0.45,-0.10259783520851541,0.5,1.0
Ice_Cream_Hard_Serve,0,3,5,10,0.4,-0.21081851067789192,0.0,0.5
Ice_Cream_Hard_Serve,0,4,5,10,0.45,-0.15389675281277312,0.0,0.0
Ice_Cream_Hard_Serve,0,5,5,10,0.35,-0.41039134083406165,0.0,1.0
Ice_Cream_Hard_Serve,0,6,5,10,0.65,0.41039134083406165,1.0,1.0
Ice_Cream_Hard_Serve,0,7,5,10,0.5,0.0,0.5,1.0
Ice_Cream_Hard_Serve,0,8,5,10,0.6,0.34412360080584264,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,9,5,10,0.5,0.0,0.5,1.0
Ice_Cream_Hard_Serve,0,10,5,10,0.3,-0.7071067811865475,0.0,0.0
Ice_Cream_Hard_Serve,0,11,5,10,0.3,-0.7071067811865475,0.0,0.5
Ice_Cream_Hard_Serve,0,12,5,10,0.5,0.10526315789473685,1.0,1.0
Ice_Cream_Hard_Serve,0,13,5,10,0.45,-0.22360679774997894,0.0,1.0
Ice_Cream_Hard_Serve,0,14,5,10,0.25,-0.5642880936468347,0.0,0.0
Ice_Cream_Hard_Serve,0,15,5,10,0.45,0.051298917604257706,1.0,1.0
Ice_Cream_Hard_Serve,0,16,5,10,0.3,-0.6,0.0,1.0
Ice_Cream_Hard_Serve,0,17,5,10,0.7,0.6324555320336759,0.5,1.0
Ice_Cream_Hard_Serve,0,18,5,10,0.9,0.9473684210526317,0.5,1.0
Ice_Cream_Hard_Serve,0,19,5,10,0.45,-0.22360679774997894,0.0,0.6666666666666666
Ice_Cream_Hard_Serve,0,20,5,10,0.35,-0.3354101966249684,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,21,5,10,0.35,-0.3354101966249684,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,22,5,10,0.5,0.10526315789473685,0.0,1.0
Ice_Cream_Hard_Serve,0,23,5,10,0.6,0.35355339059327373,0.0,0.5
Ice_Cream_Hard_Serve,0,24,5,10,0.6,0.34412360080584264,1.0,1.0
Ice_Cream_Hard_Serve,0,25,5,10,0.45,0.05129891760425771,1.0,1.0
Ice_Cream_Hard_Serve,0,26,5,10,0.6,0.34412360080584264,0.0,0.6666666666666666
Ice_Cream_Hard_Serve,0,27,5,10,0.65,0.44721359549995787,1.0,1.0
Ice_Cream_Hard_Serve,0,28,5,10,0.65,0.4442616583193193,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,29,5,10,0.55,0.051298917604257706,0.0,1.0
Ice_Cream_Hard_Serve,0,30,5,10,0.7,0.6324555320336759,0.5,1.0
Ice_Cream_Hard_Serve,0,31,5,10,0.6,0.31622776601683794,1.0,1.0
Ice_Cream_Hard_Serve,0,32,5,10,0.5,,0.2,0.6
Ice_Cream_Hard_Serve,0,33,5,10,0.3,-0.6315789473684211,0.0,0.5
Ice_Cream_Hard_Serve,0,34,5,10,0.9,0.9473684210526317,0.5,1.0
Ice_Cream_Hard_Serve,0,35,5,10,0.5,0.05735393346764044,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,36,5,10,0.65,0.35909242322980395,1.0,1.0
Ice_Cream_Hard_Serve,0,37,5,10,0.7,0.5270462766947299,1.0,1.0
Ice_Cream_Hard_Serve,0,38,5,10,0.5,0.0,0.25,0.75
Ice_Cream_Hard_Serve,0,39,5,10,0.8,0.7,1.0,1.0
Ice_Cream_Hard_Serve,0,40,5,10,0.6,0.15811388300841897,0.5,1.0
Ice_Cream_Hard_Serve,0,41,5,10,0.15,-0.8944271909999157,0.0,0.0
Ice_Cream_Hard_Serve,0,42,5,10,0.8,0.7999999999999999,1.0,1.0
Ice_Cream_Hard_Serve,0,43,5,10,0.55,0.11180339887498947,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,44,5,10,0.55,0.20519567041703082,0.0,1.0
Ice_Cream_Hard_Serve,0,45,5,10,0.8,0.7905694150420948,0.5,1.0
Ice_Cream_Hard_Serve,0,46,5,10,0.9,0.9486832980505138,1.0,1.0
Ice_Cream_Hard_Serve,0,47,5,10,0.4,-0.21081851067789192,0.0,0.0
Ice_Cream_Hard_Serve,0,48,5,10,0.55,0.1480872194397731,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,49,5,10,0.5,0.0,0.0,0.5
Ice_Cream_Hard_Serve,0,50,5,10,0.45,-0.22360679774997894,0.0,0.6666666666666666
Ice_Cream_Hard_Serve,0,51,5,10,0.9,0.9486832980505138,0.5,1.0
Ice_Cream_Hard_Serve,0,52,5,10,0.5,0.09999999999999999,0.0,1.0
Ice_Cream_Hard_Serve,0,53,5,10,0.65,0.41039134083406165,0.5,1.0
Ice_Cream_Hard_Serve,0,54,5,10,0.3,-0.5797509043642028,0.0,0.5
Ice_Cream_Hard_Serve,0,55,5,10,0.3,-0.7071067811865475,0.0,0.5
Ice_Cream_Hard_Serve,0,56,5,10,0.4,-0.3947368421052632,0.0,0.5
Ice_Cream_Hard_Serve,0,57,5,10,0.8,0.7905694150420948,0.5,1.0
Ice_Cream_Hard_Serve,0,58,5,10,0.55,0.1480872194397731,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,59,5,10,0.6,0.3689323936863109,0.0,0.5
Ice_Cream_Hard_Serve,0,60,5,10,0.3,-0.4743416490252569,0.0,0.0
Ice_Cream_Hard_Serve,0,61,5,10,0.85,0.892217816219194,0.5,1.0
Ice_Cream_Hard_Serve,0,62,5,10,0.15,-0.8944271909999157,0.0,0.0
Ice_Cream_Hard_Serve,0,63,5,10,0.6,0.15811388300841897,0.5,1.0
Ice_Cream_Hard_Serve,0,64,5,10,0.85,0.8944271909999157,1.0,1.0
Ice_Cream_Hard_Serve,0,65,5,10,0.9,0.9486832980505138,0.5,1.0
Ice_Cream_Hard_Serve,0,66,5,10,0.55,0.20519567041703082,0.5,1.0
Ice_Cream_Hard_Serve,0,67,5,10,0.5,0.13157894736842107,1.0,1.0
Ice_Cream_Hard_Serve,0,68,5,10,0.7,0.6324555320336759,0.5,1.0
Ice_Cream_Hard_Serve,0,69,5,10,0.85,0.8720815992723809,1.0,1.0
Ice_Cream_Hard_Serve,0,70,5,10,0.6,0.3689323936863109,0.0,1.0
Ice_Cream_Hard_Serve,0,71,5,10,0.6,0.35355339059327373,0.25,0.75
Ice_Cream_Hard_Serve,0,72,5,10,0.7,0.6324555320336759,0.0,1.0
Ice_Cream_Hard_Serve,0,73,5,10,0.45,-0.20519567041703082,0.0,1.0
Ice_Cream_Hard_Serve,0,74,5,10,0.3,-0.5526315789473686,0.0,0.0
Ice_Cream_Hard_Serve,0,75,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,76,5,10,0.35,-0.44721359549995787,0.0,0.0
Ice_Cream_Hard_Serve,0,78,5,10,0.55,0.22360679774997894,1.0,1.0
Ice_Cream_Hard_Serve,0,79,5,10,0.75,0.6708203932499368,1.0,1.0
Ice_Cream_Hard_Serve,0,80,5,10,0.3,-0.5270462766947299,0.0,0.0
Ice_Cream_Hard_Serve,0,81,5,10,0.5,0.0,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,82,5,10,0.5,0.0,0.25,0.75
Ice_Cream_Hard_Serve,0,83,5,10,0.55,-0.051298917604257706,0.0,1.0
Ice_Cream_Hard_Serve,0,84,5,10,0.45,-0.22360679774997894,0.0,0.6666666666666666
Ice_Cream_Hard_Serve,0,85,5,10,0.55,0.10259783520851541,0.0,0.5
Ice_Cream_Hard_Serve,0,86,5,10,0.65,0.35909242322980395,1.0,1.0
Ice_Cream_Hard_Serve,0,87,5,10,0.75,0.7826237921249264,0.0,1.0
Ice_Cream_Hard_Serve,0,89,5,10,0.5,0.0,0.0,0.5
Ice_Cream_Hard_Serve,0,91,5,10,0.65,0.5642880936468347,0.0,1.0
Ice_Cream_Hard_Serve,0,92,5,10,0.9,0.9486832980505138,0.5,1.0
Ice_Cream_Hard_Serve,0,93,5,10,0.45,-0.051298917604257706,0.0,0.0
Ice_Cream_Hard_Serve,0,94,5,10,0.65,0.35909242322980395,1.0,1.0
Ice_Cream_Hard_Serve,0,97,5,10,0.8,0.8660254037844386,0.5,1.0
Ice_Cream_Hard_Serve,0,98,5,10,0.25,-0.6708203932499368,0.0,0.3333333333333333
Ice_Cream_Hard_Serve,0,99,5,10,0.5,0.0,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,100,5,10,0.5,,0.2,0.6
Ice_Cream_Hard_Serve,0,101,5,10,0.55,0.22360679774997894,0.0,0.3333333333333333
Ice_Cream_Hard_Serve,0,102,5,10,0.7,0.5270462766947299,1.0,1.0
Ice_Cream_Hard_Serve,0,103,5,10,0.75,0.6708203932499368,1.0,1.0
Ice_Cream_Hard_Serve,0,107,5,10,0.5,0.0,0.5,1.0
Ice_Cream_Hard_Serve,0,109,5,10,0.45,0.051298917604257706,1.0,1.0
Ice_Cream_Hard_Serve,0,110,5,10,0.85,0.8207826816681233,1.0,1.0
Ice_Cream_Hard_Serve,0,111,5,10,0.5,0.0,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,0,112,5,10,0.6,0.31622776601683794,0.5,1.0
Ice_Cream_Hard_Serve,1,113,5,10,0.4,-0.26352313834736496,0.0,0.5
Ice_Cream_Hard_Serve,1,114,5,10,0.85,0.8720815992723809,0.0,1.0
Ice_Cream_Hard_Serve,1,115,5,10,0.35,-0.35909242322980395,0.0,0.0
Ice_Cream_Hard_Serve,1,116,5,10,0.7,0.7071067811865475,0.25,0.75
Ice_Cream_Hard_Serve,1,117,5,10,0.7,0.7071067811865475,0.25,0.75
Ice_Cream_Hard_Serve,1,118,5,10,0.8,0.7378647873726218,0.5,1.0
Ice_Cream_Hard_Serve,1,119,5,10,0.65,0.35909242322980395,0.0,0.0
Ice_Cream_Hard_Serve,1,120,5,10,0.75,0.6668859288553501,0.0,1.0
Ice_Cream_Hard_Serve,1,121,5,10,0.25,-0.7181848464596079,0.0,0.0
Ice_Cream_Hard_Serve,1,122,5,10,0.4,-0.31622776601683794,0.0,1.0
Ice_Cream_Hard_Serve,1,123,5,10,0.6,0.35355339059327373,0.0,0.5
Ice_Cream_Hard_Serve,1,124,5,10,0.6,0.35355339059327373,0.0,0.5
Ice_Cream_Hard_Serve,1,125,5,10,0.95,0.9746794344808964,1.0,1.0
Ice_Cream_Hard_Serve,1,126,5,10,0.6,0.35355339059327373,0.25,0.75
Ice_Cream_Hard_Serve,1,127,5,10,0.85,0.8720815992723809,1.0,1.0
Ice_Cream_Hard_Serve,1,128,5,10,0.85,0.8207826816681233,0.0,1.0
Ice_Cream_Hard_Serve,1,129,5,10,0.4,-0.31622776601683794,0.0,0.0
Ice_Cream_Hard_Serve,1,130,5,10,0.35,-0.35909242322980395,0.0,1.0
Ice_Cream_Hard_Serve,1,131,5,10,0.75,0.6668859288553501,0.0,1.0
Ice_Cream_Hard_Serve,1,132,5,10,0.8,0.7,1.0,1.0
Ice_Cream_Hard_Serve,1,133,5,10,0.7,0.5797509043642028,0.0,1.0
Ice_Cream_Hard_Serve,1,134,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,1,135,5,10,0.65,0.44721359549995787,1.0,1.0
Ice_Cream_Hard_Serve,1,136,5,10,0.85,0.8720815992723809,0.5,1.0
Ice_Cream_Hard_Serve,1,137,5,10,0.8,0.7905694150420948,0.0,1.0
Ice_Cream_Hard_Serve,1,138,5,10,0.8,0.7378647873726218,0.5,1.0
Ice_Cream_Hard_Serve,1,139,5,10,0.85,0.8944271909999157,0.3333333333333333,1.0
Ice_Cream_Hard_Serve,1,140,5,10,0.7,0.5773502691896257,0.5,1.0
Ice_Cream_Hard_Serve,1,141,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Ice_Cream_Hard_Serve,1,142,5,10,0.8,0.7,1.0,1.0
Ice_Cream_Hard_Serve,1,143,5,10,0.9,0.8999999999999998,0.0,1.0
Ice_Cream_Hard_Serve,1,144,5,10,0.7,0.5270462766947299,0.0,0.5
Ice_Cream_Hard_Serve,1,145,5,10,0.9,0.9486832980505138,0.5,1.0
Ice_Cream_Hard_Serve,1,146,5,10,0.55,0.22360679774997894,1.0,1.0
Ice_Cream_Hard_Serve,1,147,5,10,0.65,0.41039134083406165,0.0,1.0
Ice_Cream_Hard_Serve,1,151,5,10,0.5,0.10540925533894596,0.0,0.5
Ice_Cream_Hard_Serve,1,152,5,10,0.7,0.39999999999999997,0.0,1.0
